taxon	sample_id	tolerance	reaction	flux	abundance	metabolite	direction
polaribacter	2016_East_26	1.1e-06	EX_gsn_e	-0.29735585955905064	0.14671530553179263	gsn_e	import
polaribacter	2016_East_26	1.1e-06	EX_malt_e	-1.6858260739465283	0.14671530553179263	malt_e	import
polaribacter	2016_East_26	1.1e-06	EX_dad_2_e	-0.29474249920874407	0.14671530553179263	dad_2_e	import
polaribacter	2016_East_26	1.1e-06	EX_sel_e	0.29566738028439266	0.14671530553179263	sel_e	export
polaribacter	2016_East_26	1.1e-06	EX_ptrc_e	0.22391680996675115	0.14671530553179263	ptrc_e	export
polaribacter	2016_East_26	1.1e-06	EX_dgsn_e	0.0015089590584141473	0.14671530553179263	dgsn_e	export
polaribacter	2016_East_26	1.1e-06	EX_his__L_e	-0.013640895113236256	0.14671530553179263	his__L_e	import
polaribacter	2016_East_26	1.1e-06	EX_arab__L_e	-0.2973672948556563	0.14671530553179263	arab__L_e	import
polaribacter	2016_East_26	1.1e-06	EX_chols_e	-0.29530562370978203	0.14671530553179263	chols_e	import
polaribacter	2016_East_26	1.1e-06	EX_din_e	0.04957408202327935	0.14671530553179263	din_e	export
polaribacter	2016_East_26	1.1e-06	EX_R_3hpba_e	0.025517724130127886	0.14671530553179263	R_3hpba_e	export
polaribacter	2016_East_26	1.1e-06	EX_bz_e	0.5272201553982587	0.14671530553179263	bz_e	export
polaribacter	2016_East_26	1.1e-06	EX_csn_e	-0.29299715489940376	0.14671530553179263	csn_e	import
polaribacter	2016_East_26	1.1e-06	EX_met_L_ala__L_e	0.12069344220093925	0.14671530553179263	met_L_ala__L_e	export
polaribacter	2016_East_26	1.1e-06	EX_3mb_e	0.5108323204514678	0.14671530553179263	3mb_e	export
polaribacter	2016_East_26	1.1e-06	EX_etha_e	-2.089039701845801	0.14671530553179263	etha_e	import
polaribacter	2016_East_26	1.1e-06	EX_h2o_e	-0.119925776276693	0.14671530553179263	h2o_e	import
polaribacter	2016_East_26	1.1e-06	EX_no3_e	-5.99051806230273	0.14671530553179263	no3_e	import
polaribacter	2016_East_26	1.1e-06	EX_pydxn_e	0.03929326452031172	0.14671530553179263	pydxn_e	export
polaribacter	2016_East_26	1.1e-06	EX_chor_e	-0.016350175721662315	0.14671530553179263	chor_e	import
polaribacter	2016_East_26	1.1e-06	EX_cobalt2_e	0.545013006291458	0.14671530553179263	cobalt2_e	export
polaribacter	2016_East_26	1.1e-06	EX_progly_e	0.1492443079160031	0.14671530553179263	progly_e	export
polaribacter	2016_East_26	1.1e-06	EX_gly_tyr_e	0.0021160386808177223	0.14671530553179263	gly_tyr_e	export
polaribacter	2016_East_26	1.1e-06	EX_glyb_e	-0.28808330482852584	0.14671530553179263	glyb_e	import
polaribacter	2016_East_26	1.1e-06	EX_cit_e	0.2781555607401941	0.14671530553179263	cit_e	export
polaribacter	2016_East_26	1.1e-06	EX_ura_e	-0.0008366013258319765	0.14671530553179263	ura_e	import
polaribacter	2016_East_26	1.1e-06	EX_R3hdec4e_e	-0.035572695827667825	0.14671530553179263	R3hdec4e_e	import
polaribacter	2016_East_26	1.1e-06	EX_gly_leu_e	-0.010411218488472759	0.14671530553179263	gly_leu_e	import
polaribacter	2016_East_26	1.1e-06	EX_thymd_e	0.29492346702630257	0.14671530553179263	thymd_e	export
polaribacter	2016_East_26	1.1e-06	EX_gly_pro__L_e	-0.2975913090162867	0.14671530553179263	gly_pro__L_e	import
polaribacter	2016_East_26	1.1e-06	EX_g3ps_e	-0.1820063457216865	0.14671530553179263	g3ps_e	import
polaribacter	2016_East_26	1.1e-06	EX_nac_e	0.14905054937212708	0.14671530553179263	nac_e	export
polaribacter	2016_East_26	1.1e-06	EX_cgly_e	-0.263524832950641	0.14671530553179263	cgly_e	import
polaribacter	2016_East_26	1.1e-06	EX_fe3dhbzs3_e	-0.24888457842765146	0.14671530553179263	fe3dhbzs3_e	import
polaribacter	2016_East_26	1.1e-06	EX_pheocta_e	-0.7457951856105351	0.14671530553179263	pheocta_e	import
polaribacter	2016_East_26	1.1e-06	EX_ncam_e	-0.2952980836032558	0.14671530553179263	ncam_e	import
polaribacter	2016_East_26	1.1e-06	EX_fe3pyovd_kt_e	-0.6988402200809314	0.14671530553179263	fe3pyovd_kt_e	import
polaribacter	2016_East_26	1.1e-06	EX_malthp_e	6.0657520832460804e-05	0.14671530553179263	malthp_e	export
polaribacter	2016_East_26	1.1e-06	EX_udcpp_e	0.299933109200618	0.14671530553179263	udcpp_e	export
polaribacter	2016_East_26	1.1e-06	EX_melib_e	-0.1167387434935544	0.14671530553179263	melib_e	import
polaribacter	2016_East_26	1.1e-06	EX_ile__L_e	-0.5187043735778553	0.14671530553179263	ile__L_e	import
polaribacter	2016_East_26	1.1e-06	EX_5drib_e	-50.992774347685895	0.14671530553179263	5drib_e	import
polaribacter	2016_East_26	1.1e-06	EX_no2_e	2.270059111452289	0.14671530553179263	no2_e	export
polaribacter	2016_East_26	1.1e-06	EX_gly_asp__L_e	-0.29424453319063215	0.14671530553179263	gly_asp__L_e	import
polaribacter	2016_East_26	1.1e-06	EX_pyovd_kt_e	-0.2972955360334503	0.14671530553179263	pyovd_kt_e	import
polaribacter	2016_East_26	1.1e-06	EX_ind3ac_e	-0.03922725025261753	0.14671530553179263	ind3ac_e	import
polaribacter	2016_East_26	1.1e-06	EX_4abutn_e	0.0005755341601288938	0.14671530553179263	4abutn_e	export
polaribacter	2016_East_26	1.1e-06	EX_ala__D_e	-0.04551626877831927	0.14671530553179263	ala__D_e	import
polaribacter	2016_East_26	1.1e-06	EX_alagly_e	0.020507653082284548	0.14671530553179263	alagly_e	export
polaribacter	2016_East_26	1.1e-06	EX_4ahmmp_e	0.6416786385576134	0.14671530553179263	4ahmmp_e	export
polaribacter	2016_East_26	1.1e-06	EX_lysglugly_e	0.23306789821627488	0.14671530553179263	lysglugly_e	export
polaribacter	2016_East_26	1.1e-06	EX_ocdcea_e	1.818628675380832	0.14671530553179263	ocdcea_e	export
polaribacter	2016_East_26	1.1e-06	EX_cu2_e	0.2045259880360766	0.14671530553179263	cu2_e	export
polaribacter	2016_East_26	1.1e-06	EX_asn__L_e	-0.018603440071401578	0.14671530553179263	L_Asparagine[e]	import
polaribacter	2016_East_26	1.1e-06	EX_glyc_e	0.25743338306854663	0.14671530553179263	glyc_e	export
polaribacter	2016_East_26	1.1e-06	EX_cys__L_e	0.2767529861365032	0.14671530553179263	L_Cystine[e]	export
polaribacter	2016_East_26	1.1e-06	EX_pta_e	0.03144680268200409	0.14671530553179263	pta_e	export
polaribacter	2016_East_26	1.1e-06	EX_duri_e	0.29688101568531267	0.14671530553179263	duri_e	export
polaribacter	2016_East_26	1.1e-06	EX_4hba_e	0.3057719785499107	0.14671530553179263	4hba_e	export
polaribacter	2016_West_3	1.1e-06	EX_stfrnA_e	0.002762717160633082	0.2993177941738988	stfrnA_e	export
polaribacter	2016_West_3	1.1e-06	EX_o2_e	0.001398717016326026	0.2993177941738988	o2_e	export
polaribacter	2016_West_3	1.1e-06	EX_glu__L_e	0.003548350689779844	0.2993177941738988	L_Glutamate[e]	export
polaribacter	2016_West_3	1.1e-06	EX_2m35mdntha_e	-0.004177942455039644	0.2993177941738988	2m35mdntha_e	import
polaribacter	2016_West_3	1.1e-06	EX_so3_e	0.008254760197461021	0.2993177941738988	so3_e	export
polaribacter	2016_West_3	1.1e-06	EX_ser__L_e	4.6414461329718614e-05	0.2993177941738988	ser__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_m_xyl_e	-0.0006822326020703472	0.2993177941738988	m_xyl_e	import
polaribacter	2016_West_3	1.1e-06	EX_ca2_e	-0.004561309650978249	0.2993177941738988	ca2_e	import
polaribacter	2016_West_3	1.1e-06	EX_asp__L_e	-0.004486569294172211	0.2993177941738988	L_Aspartate[e]	import
polaribacter	2016_West_3	1.1e-06	EX_tsul_e	-0.19582957939416695	0.2993177941738988	tsul_e	import
polaribacter	2016_West_3	1.1e-06	EX_acnam_e	-0.00044422300136727895	0.2993177941738988	acnam_e	import
polaribacter	2016_West_3	1.1e-06	EX_cl_e	-0.0004211738768662831	0.2993177941738988	cl_e	import
polaribacter	2016_West_3	1.1e-06	EX_ala_leu_e	0.0038885168085650503	0.2993177941738988	ala_leu_e	export
polaribacter	2016_West_3	1.1e-06	EX_R_3httdca_e	-0.39584541843929305	0.2993177941738988	R_3httdca_e	import
polaribacter	2016_West_3	1.1e-06	EX_ala_his_e	-0.04600141443354211	0.2993177941738988	ala_his_e	import
polaribacter	2016_West_3	1.1e-06	EX_oxa_e	-0.000584797103564961	0.2993177941738988	oxa_e	import
polaribacter	2016_West_3	1.1e-06	EX_val__L_e	-0.003244457276511352	0.2993177941738988	val__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_ser__D_e	0.0038218640721310346	0.2993177941738988	ser__D_e	export
polaribacter	2016_West_3	1.1e-06	EX_gly_asn__L_e	0.0023747178674431877	0.2993177941738988	gly_asn__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_mal__L_e	0.0049672379884674114	0.2993177941738988	mal__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_gln__L_e	-0.005055311820765724	0.2993177941738988	gln__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_15dap_e	0.005168869637190651	0.2993177941738988	15dap_e	export
polaribacter	2016_West_3	1.1e-06	EX_xtsn_e	3.172100693245479e-06	0.2993177941738988	xtsn_e	export
polaribacter	2016_West_3	1.1e-06	EX_zn2_e	0.001967743918450298	0.2993177941738988	zn2_e	export
polaribacter	2016_West_3	1.1e-06	EX_glc__D_e	-0.010096030130771825	0.2993177941738988	glc__D_e	import
polaribacter	2016_West_3	1.1e-06	EX_d23hb_e	0.10411181909447048	0.2993177941738988	d23hb_e	export
polaribacter	2016_West_3	1.1e-06	EX_tcynt_e	0.030043686897666434	0.2993177941738988	tcynt_e	export
polaribacter	2016_West_3	1.1e-06	EX_for_e	0.002775314731158658	0.2993177941738988	for_e	export
polaribacter	2016_West_3	1.1e-06	EX_dextrin_e	0.003411775250558106	0.2993177941738988	dextrin_e	export
polaribacter	2016_West_3	1.1e-06	EX_skm_e	-0.04943095499648236	0.2993177941738988	skm_e	import
polaribacter	2016_West_3	1.1e-06	EX_gly_phe_e	0.004076772193702082	0.2993177941738988	gly_phe_e	export
polaribacter	2016_West_3	1.1e-06	EX_ala_gln_e	-0.021105141718168036	0.2993177941738988	ala_gln_e	import
polaribacter	2016_West_3	1.1e-06	EX_fe3_e	0.00026075826764084524	0.2993177941738988	fe3_e	export
polaribacter	2016_West_3	1.1e-06	EX_etoh_e	0.004471104132313883	0.2993177941738988	etoh_e	export
polaribacter	2016_West_3	1.1e-06	EX_indole_e	0.006510897641655197	0.2993177941738988	indole_e	export
polaribacter	2016_West_3	1.1e-06	EX_thr__L_e	-0.08861174963675622	0.2993177941738988	thr__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_mobd_e	-0.003157063887289108	0.2993177941738988	mobd_e	import
polaribacter	2016_West_3	1.1e-06	EX_fe3dcit_e	0.002661366318668372	0.2993177941738988	fe3dcit_e	export
polaribacter	2016_West_3	1.1e-06	EX_orn_e	-0.004850549036304709	0.2993177941738988	orn_e	import
polaribacter	2016_West_3	1.1e-06	EX_nmn_e	0.0016510929691547628	0.2993177941738988	nmn_e	export
polaribacter	2016_West_3	1.1e-06	EX_so4_e	0.004137971319724323	0.2993177941738988	so4_e	export
polaribacter	2016_West_3	1.1e-06	EX_ala_L_asp__L_e	-0.005773766312707337	0.2993177941738988	ala_L_asp__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_chol_e	0.004328170497766682	0.2993177941738988	chol_e	export
polaribacter	2016_West_3	1.1e-06	EX_phehpa_e	-0.004329131607477308	0.2993177941738988	phehpa_e	import
polaribacter	2016_West_3	1.1e-06	EX_galur_e	-3.291568721394949e-05	0.2993177941738988	galur_e	import
polaribacter	2016_West_3	1.1e-06	EX_gthrd_e	-0.0010689131250042757	0.2993177941738988	gthrd_e	import
polaribacter	2016_West_3	1.1e-06	EX_ch4s_e	0.00017765021048220895	0.2993177941738988	ch4s_e	export
polaribacter	2016_West_3	1.1e-06	EX_35dnta_e	0.0024372625930254863	0.2993177941738988	35dnta_e	export
polaribacter	2016_West_3	1.1e-06	EX_aso3_e	-1.287622775893429e-05	0.2993177941738988	aso3_e	import
polaribacter	2016_West_3	1.1e-06	EX_fum_e	-0.014876170653117585	0.2993177941738988	fum_e	import
polaribacter	2016_West_3	1.1e-06	EX_xyl__D_e	-9.353596979036583e-06	0.2993177941738988	xyl__D_e	import
polaribacter	2016_West_3	1.1e-06	EX_salchs4_e	1.7398283781550733e-05	0.2993177941738988	salchs4_e	export
polaribacter	2016_West_3	1.1e-06	EX_2ddglcn_e	0.0021152978621838173	0.2993177941738988	2ddglcn_e	export
polaribacter	2016_West_3	1.1e-06	EX_co2_e	0.02094045322680316	0.2993177941738988	co2_e	export
polaribacter	2016_West_3	1.1e-06	EX_anhgm_e	0.35189941477828873	0.2993177941738988	anhgm_e	export
polaribacter	2016_West_3	1.1e-06	EX_R_3hpt_e	0.004239487637693944	0.2993177941738988	R_3hpt_e	export
polaribacter	2016_West_3	1.1e-06	EX_dcyt_e	-0.00037019740787896764	0.2993177941738988	dcyt_e	import
polaribacter	2016_West_3	1.1e-06	EX_id3acald_e	0.00031406011817840804	0.2993177941738988	id3acald_e	export
polaribacter	2016_West_3	1.1e-06	EX_adn_e	-0.004332309702578607	0.2993177941738988	adn_e	import
polaribacter	2016_West_3	1.1e-06	EX_sucr_e	0.001814953349379981	0.2993177941738988	sucr_e	export
polaribacter	2016_West_3	1.1e-06	EX_abt_e	-0.0025524209098640336	0.2993177941738988	abt_e	import
polaribacter	2016_West_3	1.1e-06	EX_mg2_e	-3.088972641291661e-05	0.2993177941738988	mg2_e	import
polaribacter	2016_West_3	1.1e-06	EX_R_3hppta_e	-0.0005529551284512838	0.2993177941738988	R_3hppta_e	import
polaribacter	2016_West_3	1.1e-06	EX_phe__L_e	0.0008846290366554547	0.2993177941738988	phe__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_gal_bD_e	-0.00362918275389613	0.2993177941738988	gal_bD_e	import
polaribacter	2016_West_3	1.1e-06	EX_leu__L_e	-0.017674995004779922	0.2993177941738988	leu__L_m	import
polaribacter	2016_West_3	1.1e-06	EX_thm_e	-0.007291190944306961	0.2993177941738988	thm_e	import
polaribacter	2016_West_3	1.1e-06	EX_ac_e	-0.003597899910030651	0.2993177941738988	ac_e	import
polaribacter	2016_West_3	1.1e-06	EX_fe2_e	0.19845829291262693	0.2993177941738988	fe2_e	export
polaribacter	2016_West_3	1.1e-06	EX_4hbz_e	0.0006114323070890913	0.2993177941738988	4hbz_e	export
polaribacter	2016_West_3	1.1e-06	EX_tyr__L_e	0.004065995146618793	0.2993177941738988	tyr__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_thym_e	0.00036231439104121094	0.2993177941738988	thym_e	export
polaribacter	2016_West_3	1.1e-06	EX_gua_e	-1.0390270247532564e-05	0.2993177941738988	gua_e	import
polaribacter	2016_West_3	1.1e-06	EX_LalaLglu_e	0.003925597666432406	0.2993177941738988	LalaLglu_e	export
polaribacter	2016_West_3	1.1e-06	EX_salchs2fe_e	-0.00010776700255249374	0.2993177941738988	salchs2fe_e	import
polaribacter	2016_West_3	1.1e-06	EX_glcur_e	-0.0002982008278288758	0.2993177941738988	glcur_e	import
polaribacter	2016_West_3	1.1e-06	EX_salchs4fe_e	-0.004434146770499897	0.2993177941738988	salchs4fe_e	import
polaribacter	2016_West_3	1.1e-06	EX_sbt__D_e	0.003249371555480258	0.2993177941738988	sbt__D_e	export
polaribacter	2016_West_3	1.1e-06	EX_mn2_e	0.012833965214585729	0.2993177941738988	mn2_e	export
polaribacter	2016_West_3	1.1e-06	EX_h2s_e	-0.0030974428411038885	0.2993177941738988	h2s_e	import
polaribacter	2016_West_3	1.1e-06	EX_fol_e	0.0008313927215796574	0.2993177941738988	fol_e	export
polaribacter	2016_West_3	1.1e-06	EX_pheme_e	-0.002577357874634374	0.2993177941738988	pheme_e	import
polaribacter	2016_West_3	1.1e-06	EX_ppa_e	-1.4816748556453982	0.2993177941738988	ppa_e	import
polaribacter	2016_West_3	1.1e-06	EX_4abz_e	-0.270202375797876	0.2993177941738988	4abz_e	import
polaribacter	2016_West_3	1.1e-06	EX_cytd_e	-0.0043276589345781664	0.2993177941738988	cytd_e	import
polaribacter	2016_West_3	1.1e-06	EX_g3pc_e	0.004362509229673323	0.2993177941738988	g3pc_e	export
polaribacter	2016_West_3	1.1e-06	EX_man1p_e	-0.004451144316127869	0.2993177941738988	man1p_e	import
polaribacter	2016_West_3	1.1e-06	EX_ad_e	3.718081619504126e-06	0.2993177941738988	ad_e	export
polaribacter	2016_West_3	1.1e-06	EX_feenter_e	-0.0004608890808264958	0.2993177941738988	feenter_e	import
polaribacter	2016_West_3	1.1e-06	EX_meoh_e	0.002635891801496837	0.2993177941738988	meoh_e	export
polaribacter	2016_West_3	1.1e-06	EX_h2o2_e	0.0013146263190093857	0.2993177941738988	h2o2_e	export
polaribacter	2016_West_3	1.1e-06	EX_gly_met_e	0.004076316474184051	0.2993177941738988	gly_met_e	export
polaribacter	2016_West_3	1.1e-06	EX_crn_e	0.0034716961581766374	0.2993177941738988	crn_e	export
polaribacter	2016_West_3	1.1e-06	EX_slnt_e	0.3954996127909613	0.2993177941738988	slnt_e	export
polaribacter	2016_West_3	1.1e-06	EX_istfrnB_e	-0.004327257044951373	0.2993177941738988	istfrnB_e	import
polaribacter	2016_West_3	1.1e-06	EX_tnt_e	-0.1424527506387083	0.2993177941738988	tnt_e	import
polaribacter	2016_West_3	1.1e-06	EX_14glucan_e	-7.199205342496512e-05	0.2993177941738988	14glucan_e	import
polaribacter	2016_West_3	1.1e-06	EX_metox_e	-0.002776625720416268	0.2993177941738988	metox_e	import
polaribacter	2016_West_3	1.1e-06	EX_pyr_e	0.001595094303680141	0.2993177941738988	pyr_e	export
polaribacter	2016_West_3	1.1e-06	EX_uri_e	-0.013988120715881378	0.2993177941738988	uri_e	import
polaribacter	2016_West_3	1.1e-06	EX_glyglygln_e	0.0034216856306670297	0.2993177941738988	glyglygln_e	export
polaribacter	2016_West_3	1.1e-06	EX_gsn_e	-5.247924426044161e-05	0.2993177941738988	gsn_e	import
polaribacter	2016_West_3	1.1e-06	EX_malt_e	-0.0032590097329688547	0.2993177941738988	malt_e	import
polaribacter	2016_West_3	1.1e-06	EX_dad_2_e	-0.003198815194302848	0.2993177941738988	dad_2_e	import
polaribacter	2016_West_3	1.1e-06	EX_sel_e	0.00010659043646454806	0.2993177941738988	sel_e	export
polaribacter	2016_West_3	1.1e-06	EX_met__L_e	-0.00035094276428918156	0.2993177941738988	met__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_gly_glu__L_e	0.0005189791379723575	0.2993177941738988	gly_glu__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_acac_e	0.0043386932553893896	0.2993177941738988	acac_e	export
polaribacter	2016_West_3	1.1e-06	EX_dgsn_e	0.0022626334256026556	0.2993177941738988	dgsn_e	export
polaribacter	2016_West_3	1.1e-06	EX_his__L_e	-0.024355179879080695	0.2993177941738988	his__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_drib_e	-0.0034726687023093655	0.2993177941738988	drib_e	import
polaribacter	2016_West_3	1.1e-06	EX_arab__L_e	0.009160273273047977	0.2993177941738988	arab__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_h2_e	0.0007471723276446445	0.2993177941738988	h2_e	export
polaribacter	2016_West_3	1.1e-06	EX_chols_e	-0.0009103943686935318	0.2993177941738988	chols_e	import
polaribacter	2016_West_3	1.1e-06	EX_tol_e	-3.6651584740125635e-05	0.2993177941738988	tol_e	import
polaribacter	2016_West_3	1.1e-06	EX_met_L_ala__L_e	0.0005902204542287539	0.2993177941738988	met_L_ala__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_etha_e	-0.0018215384452765842	0.2993177941738988	etha_e	import
polaribacter	2016_West_3	1.1e-06	EX_h2o_e	0.0013714664077162956	0.2993177941738988	h2o_e	export
polaribacter	2016_West_3	1.1e-06	EX_no3_e	-0.004860830359405225	0.2993177941738988	no3_e	import
polaribacter	2016_West_3	1.1e-06	EX_pydxn_e	0.003454211384761274	0.2993177941738988	pydxn_e	export
polaribacter	2016_West_3	1.1e-06	EX_chor_e	0.0006007181580420733	0.2993177941738988	chor_e	export
polaribacter	2016_West_3	1.1e-06	EX_cobalt2_e	-0.03128856168230122	0.2993177941738988	cobalt2_e	import
polaribacter	2016_West_3	1.1e-06	EX_h_e	-5.912190336268746e-05	0.2993177941738988	h_e	import
polaribacter	2016_West_3	1.1e-06	EX_gly_tyr_e	0.0009105488854616365	0.2993177941738988	gly_tyr_e	export
polaribacter	2016_West_3	1.1e-06	EX_citr__L_e	-0.004158015235698795	0.2993177941738988	citr__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_glyb_e	0.002614301271190832	0.2993177941738988	glyb_e	export
polaribacter	2016_West_3	1.1e-06	EX_cit_e	0.0008974170426269294	0.2993177941738988	cit_e	export
polaribacter	2016_West_3	1.1e-06	EX_ura_e	0.004847698451453579	0.2993177941738988	ura_e	export
polaribacter	2016_West_3	1.1e-06	EX_R3hdec4e_e	0.0033252638519538857	0.2993177941738988	R3hdec4e_e	export
polaribacter	2016_West_3	1.1e-06	EX_gly_leu_e	-0.004141307884523824	0.2993177941738988	gly_leu_e	import
polaribacter	2016_West_3	1.1e-06	EX_thymd_e	0.23757665402914374	0.2993177941738988	thymd_e	export
polaribacter	2016_West_3	1.1e-06	EX_hxan_e	0.00122596416520519	0.2993177941738988	hxan_e	export
polaribacter	2016_West_3	1.1e-06	EX_gly_pro__L_e	0.00011003251051041665	0.2993177941738988	gly_pro__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_g3ps_e	-0.0021455846265593798	0.2993177941738988	g3ps_e	import
polaribacter	2016_West_3	1.1e-06	EX_nac_e	-0.25300285291817104	0.2993177941738988	nac_e	import
polaribacter	2016_West_3	1.1e-06	EX_cgly_e	-0.0007696090241871602	0.2993177941738988	cgly_e	import
polaribacter	2016_West_3	1.1e-06	EX_fe3dhbzs3_e	0.001313905079169003	0.2993177941738988	fe3dhbzs3_e	export
polaribacter	2016_West_3	1.1e-06	EX_pheocta_e	-0.6204489225781941	0.2993177941738988	pheocta_e	import
polaribacter	2016_West_3	1.1e-06	EX_ncam_e	0.0020934252833457573	0.2993177941738988	ncam_e	export
polaribacter	2016_West_3	1.1e-06	EX_fe3pyovd_kt_e	0.0039415714045691235	0.2993177941738988	fe3pyovd_kt_e	export
polaribacter	2016_West_3	1.1e-06	EX_malthp_e	8.157018167480054	0.2993177941738988	malthp_e	export
polaribacter	2016_West_3	1.1e-06	EX_udcpp_e	0.00018869940200133046	0.2993177941738988	udcpp_e	export
polaribacter	2016_West_3	1.1e-06	EX_ile__L_e	0.22424345950544675	0.2993177941738988	ile__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_5drib_e	-0.20104136622346563	0.2993177941738988	5drib_e	import
polaribacter	2016_West_3	1.1e-06	EX_gly_asp__L_e	-0.12095707796845137	0.2993177941738988	gly_asp__L_e	import
polaribacter	2016_West_3	1.1e-06	EX_pyovd_kt_e	-0.004361327052584852	0.2993177941738988	pyovd_kt_e	import
polaribacter	2016_West_3	1.1e-06	EX_4abutn_e	3.83292254371599e-05	0.2993177941738988	4abutn_e	export
polaribacter	2016_West_3	1.1e-06	EX_metox__R_e	-0.004329589527099004	0.2993177941738988	metox__R_e	import
polaribacter	2016_West_3	1.1e-06	EX_alagly_e	0.004340681088443637	0.2993177941738988	alagly_e	export
polaribacter	2016_West_3	1.1e-06	EX_4ahmmp_e	-0.004294885852491047	0.2993177941738988	4ahmmp_e	import
polaribacter	2016_West_3	1.1e-06	EX_lysglugly_e	0.6124858853579594	0.2993177941738988	lysglugly_e	export
polaribacter	2016_West_3	1.1e-06	EX_met__D_e	6.422616704764574e-06	0.2993177941738988	met__D_e	export
polaribacter	2016_West_3	1.1e-06	EX_cyan_e	0.01713400796272486	0.2993177941738988	cyan_e	export
polaribacter	2016_West_3	1.1e-06	EX_gly_gln_e	-0.0038015160409270517	0.2993177941738988	gly_gln_e	import
polaribacter	2016_West_3	1.1e-06	EX_cu2_e	-0.0021700081500708674	0.2993177941738988	cu2_e	import
polaribacter	2016_West_3	1.1e-06	EX_glyc_e	-0.0028013397785200188	0.2993177941738988	glyc_e	import
polaribacter	2016_West_3	1.1e-06	EX_cys__L_e	-0.0046015219327085735	0.2993177941738988	L_Cystine[e]	import
polaribacter	2016_West_3	1.1e-06	EX_lys__L_e	0.00023403230071552912	0.2993177941738988	lys__L_e	export
polaribacter	2016_West_3	1.1e-06	EX_pta_e	-0.0036995800141035847	0.2993177941738988	pta_e	import
polaribacter	2016_West_3	1.1e-06	EX_duri_e	-0.01149899944862713	0.2993177941738988	duri_e	import
polaribacter	2016_West_3	1.1e-06	EX_4hba_e	0.0036774114736819507	0.2993177941738988	4hba_e	export
polaribacter	2016_West_7	1.1e-06	EX_o2_e	-7.943952696657235	0.5372220796182441	o2_e	import
polaribacter	2016_West_7	1.1e-06	EX_ser__L_e	0.00040051257141634117	0.5372220796182441	ser__L_e	export
polaribacter	2016_West_7	1.1e-06	EX_ca2_e	-0.002719990578140434	0.5372220796182441	ca2_e	import
polaribacter	2016_West_7	1.1e-06	EX_acnam_e	-0.1045145274981915	0.5372220796182441	acnam_e	import
polaribacter	2016_West_7	1.1e-06	EX_cl_e	-0.0027199905781404334	0.5372220796182441	cl_e	import
polaribacter	2016_West_7	1.1e-06	EX_gly_asn__L_e	-0.12375288443225202	0.5372220796182441	gly_asn__L_e	import
polaribacter	2016_West_7	1.1e-06	EX_gln__L_e	-0.18611521078698096	0.5372220796182441	gln__L_e	import
polaribacter	2016_West_7	1.1e-06	EX_zn2_e	-0.00017819726938441647	0.5372220796182441	zn2_e	import
polaribacter	2016_West_7	1.1e-06	EX_thr__L_e	-0.12048328079967667	0.5372220796182441	thr__L_e	import
polaribacter	2016_West_7	1.1e-06	EX_arg__L_e	-0.1545728055887253	0.5372220796182441	arg__L_e	import
polaribacter	2016_West_7	1.1e-06	EX_orn_e	-0.18129484925993236	0.5372220796182441	orn_e	import
polaribacter	2016_West_7	1.1e-06	EX_nmn_e	-0.18558961566125812	0.5372220796182441	nmn_e	import
polaribacter	2016_West_7	1.1e-06	EX_so4_e	-0.0022669201014357734	0.5372220796182441	so4_e	import
polaribacter	2016_West_7	1.1e-06	EX_gthrd_e	-0.1622869364834422	0.5372220796182441	gthrd_e	import
polaribacter	2016_West_7	1.1e-06	EX_ch4s_e	0.0407980721339782	0.5372220796182441	ch4s_e	export
polaribacter	2016_West_7	1.1e-06	EX_co2_e	9.587637833401178	0.5372220796182441	co2_e	export
polaribacter	2016_West_7	1.1e-06	EX_adn_e	-0.186142758821568	0.5372220796182441	adn_e	import
polaribacter	2016_West_7	1.1e-06	EX_mg2_e	-0.004533317630234056	0.5372220796182441	mg2_e	import
polaribacter	2016_West_7	1.1e-06	EX_trp__L_e	-0.02970459643289849	0.5372220796182441	trp__L_e	import
polaribacter	2016_West_7	1.1e-06	EX_phe__L_e	-0.09681441968476223	0.5372220796182441	phe__L_e	import
polaribacter	2016_West_7	1.1e-06	EX_leu__L_e	-0.12232680278029198	0.5372220796182441	leu__L_m	import
polaribacter	2016_West_7	1.1e-06	EX_thm_e	-0.00011653369816048352	0.5372220796182441	thm_e	import
polaribacter	2016_West_7	1.1e-06	EX_fe2_e	-0.007589322414281174	0.5372220796182441	fe2_e	import
